,name,rank,plddt,ptm,rmsd_string,rmsd_diffusion,plddt_nonrefined,ptm_nonrefined,rmsd_string_nonrefined,rmsd_var,langevin
1214,5KPE_2_2_4_id7,2,80.67583333333333,0.63,11.206480026245117,11.159746170043945,87.65509259259258,0.69,0.8220749497413635,2,2
2291,5KPE_2_2_4_id7,3,78.16203703703705,0.61,11.130691528320312,11.079777717590332,83.24027777777779,0.67,2.6000208854675293,2,2
9680,5KPE_2_2_4_id7,4,76.1912962962963,0.59,10.93242073059082,10.925451278686523,82.49324074074075,0.64,2.4742822647094727,2,2
10790,5KPE_2_2_4_id7,5,73.25166666666667,0.59,11.402059555053711,11.340434074401855,82.01194444444444,0.64,2.3366892337799072,2,2
4066,5KPE_2_2_4_id8,1,80.28314814814814,0.66,11.350851058959961,11.252527236938477,89.63175925925925,0.77,1.0326766967773438,2,2
11167,5KPE_2_2_4_id8,2,77.06583333333334,0.63,11.40161418914795,11.292863845825195,88.6812962962963,0.76,0.7834665775299072,2,2
9214,5KPE_2_2_4_id8,3,75.97305555555556,0.67,11.474993705749512,11.344975471496582,82.66481481481482,0.65,10.782776832580566,2,2
3843,5KPE_2_2_4_id8,4,75.96425925925925,0.65,11.544342041015625,11.431248664855957,75.85018518518517,0.59,10.177714347839355,2,2
162,5KPE_2_2_4_id8,5,72.72925925925925,0.6,9.907519340515137,9.91261100769043,75.81564814814816,0.6,12.005064964294434,2,2
1726,5KPE_2_2_5_id1,1,94.38935185185184,0.83,0.9410626292228699,0.8679022789001465,82.48138888888887,0.62,2.3630661964416504,2,2
1256,5KPE_2_2_5_id1,2,93.8976851851852,0.83,0.930347740650177,0.812656819820404,71.90796296296296,0.58,10.152060508728027,2,2
2235,5KPE_2_2_5_id1,3,92.54333333333334,0.8,0.8960578441619873,0.7625590562820435,70.66101851851852,0.55,10.182169914245605,2,2
1939,5KPE_2_2_5_id1,4,66.97296296296297,0.56,8.246349334716797,8.28096866607666,69.60574074074076,0.57,10.404623031616211,2,2
7385,5KPE_2_2_5_id1,5,64.30666666666667,0.53,9.436405181884766,9.47834587097168,62.61222222222223,0.53,11.215997695922852,2,2
12474,5KPE_2_2_5_id2,1,87.34416666666665,0.72,1.0185143947601318,0.9025552272796631,76.71694444444445,0.64,10.185914039611816,2,2
11969,5KPE_2_2_5_id2,2,87.25453703703705,0.73,1.15884530544281,1.031821608543396,75.23157407407408,0.57,10.047128677368164,2,2
8741,5KPE_2_2_5_id2,3,86.88740740740741,0.7,1.0231969356536865,0.8546851277351379,73.11675925925925,0.58,10.021356582641602,2,2
6147,5KPE_2_2_5_id2,4,85.54351851851851,0.71,1.1107783317565918,0.9563045501708984,69.62212962962961,0.56,10.270943641662598,2,2
10866,5KPE_2_2_5_id2,5,83.2049074074074,0.73,1.3941861391067505,1.2431467771530151,65.45240740740739,0.51,11.332900047302246,2,2
10456,5KPE_2_2_5_id3,1,87.88129629629631,0.72,1.130338191986084,0.971735417842865,89.72435185185186,0.75,1.2202435731887817,2,2
12435,5KPE_2_2_5_id3,2,86.52777777777777,0.67,1.0015898942947388,0.913733184337616,88.84787037037037,0.75,1.1991201639175415,2,2
10676,5KPE_2_2_5_id3,3,86.41370370370369,0.68,0.9992161393165588,0.8293278217315674,88.47481481481482,0.72,1.07815682888031,2,2
9918,5KPE_2_2_5_id3,4,86.1249074074074,0.68,1.2682626247406006,1.204350233078003,88.06138888888889,0.74,1.1176012754440308,2,2
538,5KPE_2_2_5_id3,5,86.07462962962961,0.69,1.483953595161438,1.3986421823501587,85.99777777777778,0.68,1.2431001663208008,2,2
9654,5KPE_2_2_5_id4,1,88.90833333333332,0.76,2.257356882095337,2.1874325275421143,92.53296296296296,0.8,0.8385143280029297,2,2
2092,5KPE_2_2_5_id4,2,88.8739814814815,0.72,1.0953834056854248,0.9837061166763306,88.21259259259259,0.72,1.0713841915130615,2,2
5306,5KPE_2_2_5_id4,3,87.72203703703705,0.71,2.2167551517486572,2.1440048217773438,88.10851851851851,0.73,0.9855462908744812,2,2
3881,5KPE_2_2_5_id4,4,81.29027777777777,0.65,1.208215594291687,1.1379780769348145,88.00509259259259,0.75,1.1502509117126465,2,2
1714,5KPE_2_2_5_id4,5,72.25074074074074,0.58,9.39218807220459,9.424215316772461,86.84500000000001,0.69,1.1975723505020142,2,2
5418,5KPE_2_2_5_id5,1,83.69324074074076,0.66,2.2018826007843018,2.0773861408233643,88.38555555555556,0.73,1.5679973363876343,2,2
1030,5KPE_2_2_5_id5,2,82.01648148148149,0.67,1.8606972694396973,1.7097809314727783,86.42611111111113,0.73,2.4345664978027344,2,2
9950,5KPE_2_2_5_id5,3,72.15148148148147,0.53,3.45035457611084,3.3107073307037354,85.82722222222222,0.74,2.0790250301361084,2,2
4466,5KPE_2_2_5_id5,4,67.70342592592593,0.52,3.4272396564483643,3.280768394470215,83.80175925925926,0.72,1.6773781776428223,2,2
2346,5KPE_2_2_5_id5,5,61.81296296296297,0.44,4.246066570281982,4.139674186706543,83.24046296296295,0.71,1.6766729354858398,2,2
474,5KPE_2_2_5_id6,1,89.23212962962961,0.74,1.3256042003631592,1.1986966133117676,90.6862037037037,0.76,1.1617850065231323,2,2
11318,5KPE_2_2_5_id6,2,88.16472222222222,0.72,1.0910866260528564,0.9947446584701538,90.18564814814816,0.78,1.207796573638916,2,2
8566,5KPE_2_2_5_id6,3,87.81833333333334,0.73,1.3112671375274658,1.2172660827636719,90.11351851851852,0.77,1.1423149108886719,2,2
10132,5KPE_2_2_5_id6,4,69.65037037037035,0.56,10.21837329864502,10.220474243164062,88.55759259259258,0.72,1.2140169143676758,2,2
4097,5KPE_2_2_5_id6,5,65.29268518518518,0.51,10.191012382507324,10.188178062438965,84.45111111111109,0.71,2.429347276687622,2,2
6046,5KPE_2_2_5_id7,1,88.64120370370371,0.75,1.3802011013031006,1.2523348331451416,89.01453703703707,0.77,1.1291159391403198,2,2
10382,5KPE_2_2_5_id7,2,88.51805555555556,0.74,1.1982673406600952,1.096049427986145,88.95212962962961,0.73,1.2117613554000854,2,2
7198,5KPE_2_2_5_id7,3,88.36546296296295,0.77,1.2361098527908325,1.107668399810791,87.78314814814814,0.77,1.0635504722595215,2,2
5389,5KPE_2_2_5_id7,4,87.81268518518517,0.74,1.2351115942001343,1.1276150941848755,84.25287037037036,0.73,1.91766357421875,2,2
10576,5KPE_2_2_5_id7,5,79.13296296296296,0.66,1.7741445302963257,1.6544270515441895,76.97240740740742,0.67,4.1009626388549805,2,2
5660,5KPE_2_2_5_id8,1,88.02916666666667,0.72,0.9498254060745239,0.8221583962440491,88.51583333333335,0.74,1.0930730104446411,2,2
8859,5KPE_2_2_5_id8,2,82.87462962962964,0.66,10.403676986694336,10.408414840698242,88.42972222222224,0.74,0.9531550407409668,2,2
552,5KPE_2_2_5_id8,3,77.975,0.64,10.387598037719727,10.395394325256348,87.8774074074074,0.7,1.1552138328552246,2,2
2844,5KPE_2_2_5_id8,4,72.21796296296299,0.58,10.35734748840332,10.371549606323242,87.38824074074074,0.73,1.069002628326416,2,2
11611,5KPE_2_2_5_id8,5,65.69305555555556,0.53,10.472630500793457,10.474267959594727,86.8799074074074,0.7,1.2133978605270386,2,2
5669,5KPE_2_2_6_id1,1,91.2874074074074,0.79,0.8721590638160706,0.6806482076644897,80.84629629629629,0.69,1.8252102136611938,2,2
4377,5KPE_2_2_6_id1,2,90.62314814814816,0.77,0.9006604552268982,0.7160232067108154,71.85074074074072,0.62,11.434234619140625,2,2
3114,5KPE_2_2_6_id1,3,90.15018518518518,0.77,0.865871787071228,0.6963899731636047,70.91787037037037,0.63,11.090177536010742,2,2
7177,5KPE_2_2_6_id1,4,89.3062037037037,0.74,0.9171163439750671,0.7273784279823303,69.1237037037037,0.58,11.285211563110352,2,2
5631,5KPE_2_2_6_id1,5,86.93879629629629,0.71,0.978154718875885,0.824767529964447,68.3661111111111,0.57,11.154813766479492,2,2
10518,5KPE_2_2_6_id2,1,94.9039814814815,0.84,0.7838094830513,0.558251678943634,86.67972222222222,0.72,1.2737889289855957,2,2
7269,5KPE_2_2_6_id2,2,94.56212962962964,0.84,0.8530253767967224,0.7045077681541443,86.63129629629627,0.73,1.386318325996399,2,2
8333,5KPE_2_2_6_id2,3,93.91055555555556,0.84,0.83644700050354,0.6649967432022095,83.54194444444445,0.66,0.9956570267677307,2,2
5262,5KPE_2_2_6_id2,4,93.23611111111111,0.81,0.8004590272903442,0.6166459321975708,82.4248148148148,0.66,1.3614689111709595,2,2
4119,5KPE_2_2_6_id2,5,92.76222222222222,0.8,0.7836862206459045,0.5478578805923462,50.72916666666666,0.35,10.468936920166016,2,2
647,5KPE_2_2_6_id3,1,90.20962962962965,0.74,1.0300832986831665,0.7665166854858398,85.19916666666667,0.69,2.270617723464966,2,2
5391,5KPE_2_2_6_id3,2,89.76083333333332,0.74,1.1480683088302612,0.9020517468452454,82.62037037037037,0.66,2.537142038345337,2,2
2209,5KPE_2_2_6_id3,3,89.39018518518517,0.74,1.0341136455535889,0.7775804996490479,82.55453703703704,0.63,2.8230490684509277,2,2
8329,5KPE_2_2_6_id3,4,89.07814814814813,0.74,1.0579255819320679,0.7730163931846619,64.1386111111111,0.54,11.91575813293457,2,2
673,5KPE_2_2_6_id3,5,82.97648148148149,0.73,2.106741428375244,1.9309427738189697,60.31222222222222,0.5,11.661964416503906,2,2
6704,5KPE_2_2_6_id4,1,93.75814814814817,0.83,1.1647979021072388,0.8623030781745911,77.40444444444444,0.62,1.6151264905929565,2,2
3355,5KPE_2_2_6_id4,2,92.16555555555551,0.8,1.3719067573547363,1.0823918581008911,74.96416666666667,0.58,1.3122063875198364,2,2
6309,5KPE_2_2_6_id4,3,66.92203703703704,0.58,11.832449913024902,11.778650283813477,59.36574074074074,0.41,9.123064994812012,2,2
7008,5KPE_2_2_6_id4,4,65.26768518518519,0.56,11.905913352966309,11.82137393951416,58.552962962962965,0.47,5.283170223236084,2,2
3072,5KPE_2_2_6_id4,5,64.91768518518518,0.54,11.78529167175293,11.711877822875977,52.74972222222223,0.39,2.7314136028289795,2,2
3228,5KPE_2_2_6_id5,1,90.6999074074074,0.78,0.8561553359031677,0.6151976585388184,89.9733333333333,0.75,1.2435728311538696,2,2
69,5KPE_2_2_6_id5,2,88.74537037037038,0.76,1.0412112474441528,0.8723743557929993,89.36990740740741,0.76,1.1957277059555054,2,2
3502,5KPE_2_2_6_id5,3,84.41611111111109,0.68,1.1616114377975464,1.0280002355575562,88.56944444444444,0.73,1.1540201902389526,2,2
4774,5KPE_2_2_6_id5,4,64.00888888888889,0.49,9.457544326782227,9.310918807983398,85.12898148148146,0.69,1.0055444240570068,2,2
1327,5KPE_2_2_6_id5,5,59.78333333333332,0.48,9.127998352050781,9.032157897949219,57.07249999999999,0.5,4.760666847229004,2,2
6550,5KPE_2_2_6_id6,1,69.84453703703706,0.54,9.828849792480469,9.749154090881348,84.54027777777776,0.69,1.4271938800811768,2,2
5747,5KPE_2_2_6_id6,2,69.72064814814816,0.55,9.886778831481934,9.805974006652832,84.3112037037037,0.65,1.5647507905960083,2,2
4133,5KPE_2_2_6_id6,3,62.183518518518525,0.53,7.413032531738281,7.5308356285095215,81.67694444444447,0.67,1.1714590787887573,2,2
8293,5KPE_2_2_6_id6,4,61.63296296296297,0.47,7.287408828735352,7.335763454437256,79.16314814814814,0.65,2.2715158462524414,2,2
7668,5KPE_2_2_6_id6,5,60.61787037037037,0.51,10.008652687072754,9.88668155670166,67.99712962962964,0.5,13.23927116394043,2,2
2832,5KPE_2_2_6_id7,1,86.71129629629628,0.72,1.1725188493728638,0.8813791275024414,88.11638888888889,0.74,0.9807140231132507,2,2
9889,5KPE_2_2_6_id7,2,70.90453703703703,0.59,11.450438499450684,11.391252517700195,88.00925925925924,0.72,1.3696041107177734,2,2
391,5KPE_2_2_6_id7,3,68.21138888888888,0.55,11.568157196044922,11.501893043518066,87.82398148148148,0.71,1.2551825046539307,2,2
9000,5KPE_2_2_6_id7,4,62.543703703703706,0.53,11.748987197875977,11.678028106689453,87.40305555555554,0.72,1.322929859161377,2,2
10541,5KPE_2_2_6_id7,5,62.011018518518505,0.5,9.3640775680542,9.248042106628418,86.42814814814814,0.72,0.8996102213859558,2,2
338,5KPE_2_2_6_id8,1,91.65675925925925,0.8,0.9922319650650024,0.7833967208862305,93.75148148148148,0.85,1.2870534658432007,2,2
10867,5KPE_2_2_6_id8,2,69.34101851851852,0.6,11.648401260375977,11.597593307495117,91.5687962962963,0.8,1.2972239255905151,2,2
9880,5KPE_2_2_6_id8,3,68.57666666666667,0.59,11.957688331604004,11.91156005859375,91.1248148148148,0.77,1.165670394897461,2,2
336,5KPE_2_2_6_id8,4,65.55990740740741,0.55,11.483418464660645,11.406109809875488,89.98018518518519,0.8,1.1687488555908203,2,2
1844,5KPE_2_2_6_id8,5,64.37527777777778,0.49,11.57468318939209,11.501777648925781,89.6512962962963,0.76,1.0909615755081177,2,2
1545,5KPE_2_2_7_id1,1,85.56953703703702,0.69,1.1404043436050415,1.1344876289367676,84.44407407407408,0.72,1.795165777206421,2,2
12400,5KPE_2_2_7_id1,2,71.67435185185184,0.58,11.19074821472168,11.275516510009766,82.11990740740741,0.68,1.8088001012802124,2,2
3716,5KPE_2_2_7_id1,3,70.57916666666667,0.57,11.360824584960938,11.411076545715332,81.99564814814813,0.65,1.8967214822769165,2,2
289,5KPE_2_2_7_id1,4,66.80444444444444,0.57,12.643518447875977,12.632149696350098,81.15435185185186,0.69,1.405903697013855,2,2
5711,5KPE_2_2_7_id1,5,65.15231481481482,0.52,11.04969596862793,11.122090339660645,80.92351851851852,0.66,2.0264291763305664,2,2
3746,5KPE_2_2_7_id2,1,82.83212962962962,0.65,0.9272293448448181,0.6805440187454224,83.42638888888888,0.65,0.9605376720428467,2,2
8834,5KPE_2_2_7_id2,2,82.28064814814816,0.62,2.6731419563293457,2.5925025939941406,83.19796296296296,0.67,1.0157805681228638,2,2
7580,5KPE_2_2_7_id2,3,79.98620370370371,0.62,2.811328411102295,2.738889694213867,79.98212962962963,0.64,1.2860157489776611,2,2
8276,5KPE_2_2_7_id2,4,79.95787037037037,0.61,2.9928982257843018,2.908764600753784,78.39638888888888,0.65,1.04911470413208,2,2
4094,5KPE_2_2_7_id2,5,61.37185185185184,0.45,10.145179748535156,10.10523796081543,78.06703703703703,0.64,1.3254878520965576,2,2
193,5KPE_2_2_7_id3,1,89.06935185185185,0.72,0.7164499759674072,0.6385607123374939,87.78296296296296,0.7,0.9470136165618896,2,2
10563,5KPE_2_2_7_id3,2,88.17592592592594,0.72,0.8093878626823425,0.7687950730323792,86.21425925925926,0.7,1.0474681854248047,2,2
6937,5KPE_2_2_7_id3,3,87.39759259259257,0.7,0.8501119613647461,0.7607975602149963,84.97203703703703,0.67,1.169316291809082,2,2
12293,5KPE_2_2_7_id3,4,75.87055555555554,0.6,10.21661376953125,10.279582023620605,83.88648148148148,0.68,2.018320322036743,2,2
6688,5KPE_2_2_7_id3,5,69.08101851851852,0.55,10.326342582702637,10.38217830657959,83.48027777777777,0.67,1.7920085191726685,2,2
11949,5KPE_2_2_7_id4,1,88.18379629629632,0.73,0.8837056756019592,0.785919725894928,82.27879629629628,0.62,1.107295036315918,2,2
6245,5KPE_2_2_7_id4,2,87.87574074074072,0.71,0.9383787512779236,0.8466419577598572,78.65157407407406,0.64,10.67624282836914,2,2
2066,5KPE_2_2_7_id4,3,87.67398148148146,0.74,0.9199075102806091,0.7838819622993469,76.92129629629629,0.6,10.613096237182617,2,2
11316,5KPE_2_2_7_id4,4,87.51388888888889,0.7,0.9188263416290283,0.7911351323127747,76.16111111111111,0.58,10.69385814666748,2,2
2658,5KPE_2_2_7_id4,5,86.87944444444446,0.7,0.8834505677223206,0.8020853996276855,72.98,0.57,9.821582794189453,2,2
6513,5KPE_2_2_7_id5,1,85.44925925925928,0.67,0.9986020922660828,0.8113791942596436,87.45703703703703,0.76,0.7644071578979492,2,2
6559,5KPE_2_2_7_id5,2,84.80916666666668,0.69,1.0114070177078247,0.8691587448120117,87.16981481481481,0.74,0.8795526623725891,2,2
5429,5KPE_2_2_7_id5,3,84.47824074074072,0.65,1.241347312927246,1.1693415641784668,86.74509259259258,0.72,0.7870467901229858,2,2
8403,5KPE_2_2_7_id5,4,82.91537037037035,0.66,1.1764678955078125,1.094679355621338,85.74222222222222,0.73,0.8113728761672974,2,2
11251,5KPE_2_2_7_id5,5,65.79842592592593,0.53,10.150618553161621,10.146530151367188,85.68472222222223,0.75,0.8372575044631958,2,2
1491,5KPE_2_2_7_id6,1,89.6999074074074,0.73,0.815985918045044,0.683752715587616,85.50064814814817,0.68,0.7189945578575134,2,2
5173,5KPE_2_2_7_id6,2,88.80805555555555,0.73,0.8965223431587219,0.6826373338699341,85.24499999999999,0.7,0.7020296454429626,2,2
5937,5KPE_2_2_7_id6,3,88.29138888888889,0.72,0.8827354311943054,0.7677948474884033,82.16129629629631,0.65,1.140746831893921,2,2
5363,5KPE_2_2_7_id6,4,87.98055555555555,0.7,1.5300967693328857,1.4016417264938354,79.7601851851852,0.65,0.811187207698822,2,2
9426,5KPE_2_2_7_id6,5,86.29268518518518,0.7,1.072447657585144,0.9015468955039978,79.66194444444443,0.62,1.4872583150863647,2,2
2372,5KPE_2_2_7_id7,1,88.70037037037036,0.71,0.955144464969635,0.7630693316459656,75.50074074074074,0.56,2.505021572113037,2,2
5492,5KPE_2_2_7_id7,2,88.08472222222223,0.69,0.9671112895011902,0.8275790214538574,74.67972222222222,0.56,10.990889549255371,2,2
6716,5KPE_2_2_7_id7,3,66.56203703703704,0.54,10.02116584777832,10.009439468383789,73.94601851851853,0.55,11.304570198059082,2,2
1688,5KPE_2_2_7_id7,4,65.80750000000002,0.54,9.858332633972168,9.850083351135254,70.7737962962963,0.56,11.40720272064209,2,2
4657,5KPE_2_2_7_id7,5,63.8437037037037,0.55,2.4609897136688232,2.248783826828003,67.79564814814815,0.52,11.677735328674316,2,2
10390,5KPE_2_2_7_id8,1,88.42777777777779,0.74,1.3277764320373535,1.098478078842163,86.50657407407408,0.71,1.0706205368041992,2,2
8937,5KPE_2_2_7_id8,2,88.275,0.69,1.5081069469451904,1.3378136157989502,84.77027777777776,0.71,0.8806857466697693,2,2
3022,5KPE_2_2_7_id8,3,88.2187037037037,0.72,1.2824432849884033,1.0798882246017456,83.30037037037039,0.69,1.0223872661590576,2,2
5313,5KPE_2_2_7_id8,4,88.0687037037037,0.71,1.0905120372772217,0.8947829604148865,82.89287037037036,0.68,1.0770691633224487,2,2
1917,5KPE_2_2_7_id8,5,87.97796296296295,0.7,1.3248711824417114,1.1364531517028809,81.91583333333331,0.68,1.00790536403656,2,2
12296,5KPE_2_2_8_id1,1,89.85361111111108,0.76,1.1201213598251343,0.8576525449752808,80.24407407407409,0.65,1.6026711463928223,2,2
1367,5KPE_2_2_8_id1,2,88.86787037037037,0.73,1.0596725940704346,0.8133293390274048,79.3889814814815,0.63,1.6695362329483032,2,2
11276,5KPE_2_2_8_id1,3,85.56527777777777,0.71,1.2266639471054077,1.0382472276687622,78.97731481481482,0.62,1.4424595832824707,2,2
5051,5KPE_2_2_8_id1,4,78.02462962962962,0.62,7.562243461608887,7.530232906341553,74.11314814814816,0.56,7.72731351852417,2,2
8676,5KPE_2_2_8_id1,5,72.08981481481482,0.6,7.293740749359131,7.264473915100098,70.34481481481481,0.56,7.7477922439575195,2,2
8281,5KPE_2_2_8_id2,1,90.72324074074074,0.81,1.0831202268600464,0.8411341309547424,69.75157407407407,0.56,7.727451324462891,2,2
8794,5KPE_2_2_8_id2,2,90.66546296296296,0.76,0.9893016219139099,0.7070481777191162,69.25842592592592,0.54,7.4518303871154785,2,2
1062,5KPE_2_2_8_id2,3,89.33620370370372,0.78,1.1789978742599487,0.9147399067878723,68.19953703703703,0.57,7.91109037399292,2,2
11931,5KPE_2_2_8_id2,4,89.02444444444444,0.76,1.1166480779647827,0.8986550569534302,67.75175925925926,0.55,7.762444019317627,2,2
2282,5KPE_2_2_8_id2,5,70.03425925925927,0.55,7.322571754455566,7.333780765533447,67.3699074074074,0.55,7.429780006408691,2,2
8754,5KPE_2_2_8_id3,1,92.4971296296296,0.83,0.9555245041847229,0.6670372486114502,88.44324074074075,0.75,0.9069411754608154,2,2
5146,5KPE_2_2_8_id3,2,91.72861111111108,0.82,0.9518197774887085,0.6388764977455139,83.04675925925928,0.66,1.0092085599899292,2,2
8417,5KPE_2_2_8_id3,3,90.95101851851852,0.79,0.9550466537475586,0.6426764726638794,81.53981481481482,0.65,1.0820115804672241,2,2
7573,5KPE_2_2_8_id3,4,90.37666666666664,0.79,0.9362717270851135,0.6817979216575623,76.33749999999999,0.55,1.6254349946975708,2,2
1614,5KPE_2_2_8_id3,5,89.67537037037037,0.78,0.8692255020141602,0.5698420405387878,67.5600925925926,0.53,12.011590957641602,2,2
5448,5KPE_2_2_8_id4,1,72.51,0.56,11.5242919921875,11.4933500289917,89.0903703703704,0.77,0.8979162573814392,2,2
1298,5KPE_2_2_8_id4,2,71.44379629629628,0.58,11.588897705078125,11.526471138000488,87.84555555555555,0.73,0.8460142612457275,2,2
3346,5KPE_2_2_8_id4,3,69.55055555555556,0.58,12.491602897644043,12.408355712890625,87.50685185185185,0.72,0.8554220795631409,2,2
12111,5KPE_2_2_8_id4,4,67.14666666666666,0.55,12.030510902404785,11.953038215637207,83.67333333333333,0.69,1.3369303941726685,2,2
7989,5KPE_2_2_8_id4,5,66.20620370370372,0.53,10.224567413330078,10.125871658325195,82.60814814814813,0.69,1.021490216255188,2,2
5541,5KPE_2_2_8_id5,1,91.73583333333332,0.8,1.2846488952636719,1.1513090133666992,87.15083333333335,0.71,0.8918153047561646,2,2
3318,5KPE_2_2_8_id5,2,91.4387037037037,0.81,1.5772792100906372,1.4617208242416382,85.68712962962962,0.71,0.8381054997444153,2,2
6535,5KPE_2_2_8_id5,3,90.26314814814818,0.78,0.9950131773948669,0.8015970587730408,84.43,0.69,1.145316481590271,2,2
8872,5KPE_2_2_8_id5,4,84.70157407407406,0.71,2.841122627258301,2.828608274459839,84.3687037037037,0.67,1.1526556015014648,2,2
1415,5KPE_2_2_8_id5,5,81.03333333333336,0.68,1.7287280559539795,1.6871649026870728,83.27935185185184,0.69,1.1187694072723389,2,2
6059,5KPE_2_2_8_id6,1,91.52629629629632,0.78,0.9941461682319641,0.7057896256446838,80.78305555555555,0.68,1.2022647857666016,2,2
5308,5KPE_2_2_8_id6,2,90.61314814814811,0.76,0.949340283870697,0.6488599181175232,73.03703703703702,0.62,3.3198654651641846,2,2
4866,5KPE_2_2_8_id6,3,89.88490740740741,0.73,1.0021487474441528,0.7357511520385742,72.75546296296295,0.59,3.9906628131866455,2,2
8737,5KPE_2_2_8_id6,4,89.19490740740741,0.75,0.92821204662323,0.6411997079849243,70.6662962962963,0.6,2.560234785079956,2,2
8949,5KPE_2_2_8_id6,5,88.12240740740741,0.74,1.8528372049331665,1.6547152996063232,67.03074074074074,0.55,3.980306386947632,2,2
11343,5KPE_2_2_8_id7,1,93.22398148148147,0.84,0.9993277788162231,0.7161433696746826,78.6962037037037,0.64,2.9859602451324463,2,2
11523,5KPE_2_2_8_id7,2,92.0312962962963,0.81,1.000589370727539,0.7330337166786194,78.24287037037037,0.64,2.772555351257324,2,2
7388,5KPE_2_2_8_id7,3,91.7649074074074,0.81,0.9899402856826782,0.7264680862426758,76.91666666666667,0.63,2.292137622833252,2,2
